zone_id,emp_diff,hh_diff,emp_diff_pct,hh_diff_pct,emp_multiplier,hh_multiplier
748,-727,-3131,-0.799779978,-3.444444444,1,1
749,-87,-11,-0.887755102,-0.112244898,1,1
750,256,-177,2.666666667,-1.84375,1,1
751,-518,-238,-0.851973684,-0.391447368,1,1
752,-1473,-875,-0.821070234,-0.487736901,1,1
753,-244,-1592,-0.229323308,-1.496240602,1,1
754,364,-546,0.429245283,-0.643867925,1,1
755,-975,-280,-0.86130742,-0.247349823,1,1
756,-1569,-1243,-0.640669661,-0.507554104,1,1
757,-507,-855,-0.536507937,-0.904761905,1,1
758,-1413,-138,-0.798305085,-0.077966102,1,1
759,-1045,-680,-0.833998404,-0.542697526,1,1
760,-3,-39,-0.040540541,-0.527027027,1,1
761,-2296,-913,-0.83248731,-0.331036983,1,1
762,-149,-54,-0.659292035,-0.238938053,1,1
763,108,-423,0.258373206,-1.011961722,1,1
764,69,-62,0.350253807,-0.314720812,1,1
765,-776,-18,-0.941747573,-0.02184466,1,1
766,-1535,-410,-0.8283864,-0.221262817,1,1
767,-1256,166,-0.810845707,0.107165913,1,1
768,2675,-7,7.621082621,-0.01994302,1,1
769,-862,-1235,-0.838521401,-1.201361868,1,1
770,139,-68,0.185333333,-0.090666667,1,1
771,368,-261,3.092436975,-2.193277311,1,1
772,-1367,-1463,-0.654066986,-0.7,1,1
773,-1558,-1453,-0.873808188,-0.814918676,1,1
774,-4835,-1552,-0.911404336,-0.292554194,1,1
775,-74,-250,-0.506849315,-1.712328767,1,1
776,8236,-106,216.7368421,-2.789473684,1,1
777,-1746,-844,-0.841040462,-0.40655106,1,1
778,-107,641,-0.44214876,2.648760331,1,1
779,-70,-3,-1,-0.042857143,1,1
780,-773,-106,-1,-0.137128072,1,1
781,-520,-80,-0.977443609,-0.15037594,1,1
782,-98,398,-0.267029973,1.084468665,1,1
783,1,0,#DIV/0!,1,1,1
784,158,27,2.46875,0.421875,1,1
785,-13,768,-0.031941032,1.886977887,1,1
786,-628,-690,-0.73364486,-0.806074766,1,1
787,-40,132,-0.277777778,0.916666667,1,1
788,-871,-459,-0.560128617,-0.295176849,1,1
789,-219,301,-0.680124224,0.934782609,1,1
790,-1267,-562,-0.835201055,-0.370468029,1,1
791,-2032,-519,-0.856300042,-0.218710493,1,1
792,-117,-42,-1,-0.358974359,1,1
793,130,-553,4.642857143,-19.75,1,1
794,65,-28,4.642857143,-2,1,1
795,-1334,121,-0.758816837,0.068828214,1,1
796,130,-100,0.265306122,-0.204081633,1,1
797,-725,-62,-0.699132112,-0.05978785,1,1
798,-550,306,-0.764951321,0.425591099,1,1
799,-1088,-472,-0.793002915,-0.344023324,1,1
800,-400,233,-0.408997955,0.238241309,1,1
801,-467,-61,-0.779632721,-0.101836394,1,1
802,639,610,1.009478673,0.963665087,1,1
803,-2,-2,-1,-1,1,1
804,623,300,2.155709343,1.038062284,1,1
805,-603,-337,-0.5,-0.279436153,1,1
806,-238,133,-0.380191693,0.212460064,1,1
807,-972,-42,-0.805302403,-0.034797017,1,1
808,2121,-707,88.375,-29.45833333,1,1
809,344,-26,31.27272727,-2.363636364,1,1
810,1699,-136,12.87121212,-1.03030303,1,1
811,1080,-160,29.18918919,-4.324324324,1,1
812,-1057,42,-0.613821138,0.024390244,1,1
813,-1574,-343,-0.828421053,-0.180526316,1,1
814,796,575,1.158660844,0.836972344,1,1
815,-17,-273,-0.414634146,-6.658536585,1,1
816,-1043,4,-0.627179796,0.002405292,1,1
817,621,-67,621,-67,1,1
818,2354,-135,#DIV/0!,1,1,1
819,44,-20,0.14379085,-0.065359477,1,1
820,225,171,0.319602273,0.242897727,1,1
821,612,-254,21.10344828,-8.75862069,1,1
822,-539,-284,-0.663793103,-0.349753695,1,1
823,-4895,38,-0.962824548,0.00747443,1,1
824,-456,260,-0.566459627,0.322981366,1,1
825,-491,67,-0.858391608,0.117132867,1,1
826,-244,43,-0.709302326,0.125,1,1
827,-280,192,-0.49122807,0.336842105,1,1
828,-71,667,-0.21257485,1.997005988,1,1
829,-1011,113,-0.67806841,0.075788062,1,1
830,-318,412,-0.43862069,0.568275862,1,1
831,-26,156,-0.052104208,0.312625251,1,1
832,975,153,2.963525836,0.465045593,1,1
833,-2010,-588,-0.86637931,-0.253448276,1,1
834,-994,437,-0.505852417,0.222391858,1,1
835,-305,141,-0.333333333,0.154098361,1,1
836,-745,398,-0.729676787,0.389813908,1,1
837,-314,182,-0.508090615,0.294498382,1,1
838,-1075,465,-0.925129088,0.400172117,1,1
839,854,1026,7,8.409836066,1,1
840,-1475,67,-0.956549935,0.043450065,1,1
841,-880,-543,-0.775330396,-0.478414097,1,1
842,554,245,2.098484848,0.928030303,1,1
843,-12,-149,-0.75,-9.3125,1,1
844,1833,821,8.646226415,3.872641509,1,1
845,3969,-31,18.12328767,-0.141552511,1,1
846,-860,-86,-0.957683742,-0.095768374,1,1
847,-1092,-656,-0.921518987,-0.553586498,1,1
848,13,276,0.206349206,4.380952381,1,1
849,-14,128,-0.518518519,4.740740741,1,1
850,-8,-135,-0.380952381,-6.428571429,1,1
851,-5,-52,-0.263157895,-2.736842105,1,1
852,0,0,#DIV/0!,1,1,1
853,-1638,97,-0.980838323,0.058083832,1,1
854,-464,-395,-0.781144781,-0.664983165,1,1
855,-77,29,-1,0.376623377,1,1
856,2080,-15,2080,-15,1,1
857,-11,-139,-1,-12.63636364,1,1
858,8,-19,0.727272727,-1.727272727,1,1
859,41,20,4.1,2,1,1
860,-987,-283,-0.925891182,-0.265478424,1,1
861,-1263,-221,-0.92257122,-0.161431702,1,1
862,13,112,2.166666667,18.66666667,1,1
863,520,496,104,99.2,1,1
864,10,-4,#DIV/0!,1,1,1
865,219,-76,12.88235294,-4.470588235,1,1
866,-1476,-754,-0.974257426,-0.497689769,1,1
867,-1274,-793,-0.9695586,-0.603500761,1,1
868,-1026,279,-0.700819672,0.19057377,1,1
869,579,-25,8.391304348,-0.362318841,1,1
870,500,-8,500,-8,1,1
871,407,2183,9.044444444,48.51111111,1,1
872,-127,116,-0.1277666,0.116700201,1,1
873,3757,-1994,2.993625498,-1.588844622,1,1
874,2146,-594,65.03030303,-18,1,1
875,1939,-114,6.441860465,-0.378737542,1,1
876,-831,-7087,-0.970794393,-8.279205607,1,1
877,-371,-278,-0.833707865,-0.624719101,1,1
878,-444,-151,-0.923076923,-0.313929314,1,1
879,-62,-1340,-0.161879896,-3.498694517,1,1
880,-168,-130,-0.669322709,-0.517928287,1,1
881,-511,116,-0.805993691,0.1829653,1,1
882,-927,-4249,-0.916913947,-4.202769535,1,1
883,-798,-517,-0.996254682,-0.645443196,1,1
884,-25,7,-0.609756098,0.170731707,1,1
885,0,0,#DIV/0!,1,1,1
886,-4,3001,-0.266666667,200.0666667,1,1
887,-2503,-2664,-0.989719257,-1.053380783,1,1
888,-1100,-58,-0.916666667,-0.048333333,1,1
889,-251,58,-0.893238434,0.206405694,1,1
890,440,41,14.19354839,1.322580645,1,1
891,-363,-837,-0.975806452,-2.25,1,1
892,50,-367,0.079744817,-0.585326954,1,1
893,-1121,180,-0.79957204,0.128388017,1,1
894,-6222,-1419,-0.676524954,-0.154289442,1,1
895,-1386,-315,-0.87115022,-0.197988686,1,1
896,-1293,208,-0.756582797,0.121708602,1,1
897,-354,78,-0.896202532,0.197468354,1,1
898,82,-3,41,-1.5,1,1
899,44,13,22,6.5,1,1
900,-553,-74,-0.753405995,-0.100817439,1,1
901,-2277,217,-0.87141217,0.083046307,1,1
902,-123,489,-0.371601208,1.47734139,1,1
903,-610,-210,-0.810092961,-0.278884462,1,1
904,-1384,197,-0.811730205,0.115542522,1,1
905,-2157,-33,-0.953580902,-0.014588859,1,1
906,-2818,-41,-0.905526992,-0.013174807,1,1
907,-1570,239,-0.959657702,0.14608802,1,1
908,-4683,-542,-0.905277402,-0.104774792,1,1
909,-1594,-3289,-0.981527094,-2.025246305,1,1
910,141,60,3.204545455,1.363636364,1,1
911,1164,-7,9.463414634,-0.056910569,1,1
912,-223,-420,-0.416044776,-0.78358209,1,1
913,-1106,238,-0.844274809,0.181679389,1,1
914,-1548,-165,-0.790602656,-0.084269663,1,1
915,-971,502,-0.496675192,0.256777494,1,1
916,-1518,-63,-0.900890208,-0.037388724,1,1
917,-1557,407,-0.608678655,0.159108679,1,1
918,-4741,-1911,-0.982590674,-0.396062176,1,1
919,-1319,-210,-0.811692308,-0.129230769,1,1
920,-3441,-1752,-0.987374462,-0.502725968,1,1
921,-348,-1085,-0.591836735,-1.845238095,1,1
922,-589,719,-0.482786885,0.589344262,1,1
923,-12,658,-0.012435233,0.681865285,1,1
924,-989,429,-0.440338379,0.191006233,1,1
925,728,44,5.392592593,0.325925926,1,1
926,-638,472,-0.589648799,0.436229205,1,1
927,-577,155,-0.966499162,0.259631491,1,1
928,543,-510,0.31884909,-0.299471521,1,1
929,-1382,258,-0.684497276,0.127786033,1,1
930,-778,220,-0.876126126,0.247747748,1,1
931,-1003,-112,-0.851443124,-0.095076401,1,1
932,474,-7,4.27027027,-0.063063063,1,1
933,384,282,1.356890459,0.996466431,1,1
934,-1759,-2276,-0.788435679,-1.020170327,1,1
935,-125,-2092,-0.351123596,-5.876404494,1,1
936,147,-7,0.803278689,-0.038251366,1,1
937,-38,-76,-0.194871795,-0.38974359,1,1
938,3303,3903,61.16666667,72.27777778,1,1
939,124,72,3.542857143,2.057142857,1,1
940,-162,-11,-1,-0.067901235,1,1
941,33,46,#DIV/0!,1,1,1
942,66,-45,3.473684211,-2.368421053,1,1
943,-278,21,-0.992857143,0.075,1,1
944,-1421,-68,-0.980676329,-0.046928916,1,1
945,463,78,1.479233227,0.249201278,1,1
946,599,4,2.243445693,0.014981273,1,1
947,-26,21,-0.167741935,0.135483871,1,1
948,241,-252,0.851590106,-0.890459364,1,1
949,1236,170,1.996768982,0.274636511,1,1
950,139,37,7.315789474,1.947368421,1,1
951,-69,219,-0.306666667,0.973333333,1,1
952,464,91,2.682080925,0.526011561,1,1
953,455,4,41.36363636,0.363636364,1,1
954,9,85,0.25,2.361111111,1,1
955,181,112,3.120689655,1.931034483,1,1
956,-73,52,-0.793478261,0.565217391,1,1
957,186,38,6.888888889,1.407407407,1,1
958,133,165,9.5,11.78571429,1,1
959,27,145,2.076923077,11.15384615,1,1
960,14,32,2,4.571428571,1,1
961,4,4,0.666666667,0.666666667,1,1
962,551,0,11.72340426,0,1,1
963,-706,-642,-0.971114168,-0.883081155,1,1
964,-1340,-951,-0.986019132,-0.699779249,1,1
965,-477,-840,-0.891588785,-1.570093458,1,1
966,-50,0,-1,0,1,1
967,-32,-1,-0.96969697,-0.03030303,1,1
968,472,125,4.034188034,1.068376068,1,1
969,-22,398,-0.88,15.92,1,1
970,-196,3870,-1,19.74489796,1,1
971,9,10,3,3.333333333,1,1
972,-2848,3584,-0.973342447,1.224880383,1,1
973,-3822,3418,-0.930153322,0.831832563,1,1
974,-1583,252,-0.932822628,0.148497348,1,1
975,-2925,-379,-0.941119691,-0.121943372,1,1
976,-402,-3113,-0.705263158,-5.461403509,1,1
977,-9,-126,-0.07826087,-1.095652174,1,1
978,-3367,-265,-0.932686981,-0.073407202,1,1
979,2185,-57,3.451816746,-0.090047393,1,1
980,-2068,448,-0.607520564,0.131609871,1,1
981,315,82,15,3.904761905,1,1
982,151,34,7.947368421,1.789473684,1,1
983,-19,-52,-0.165217391,-0.452173913,1,1
984,327,40,3.554347826,0.434782609,1,1
985,3014,-397,35.04651163,-4.61627907,1,1
986,-946,313,-0.956521739,0.316481294,1,1
987,6452,300,7.097909791,0.330033003,1,1
988,-2632,-473,-0.848211408,-0.152433129,1,1
989,3580,-1030,1.801711122,-0.518369401,1,1
990,4,180,1.333333333,60,1,1
991,76,46,76,46,1,1
992,528,-301,1.011494253,-0.576628352,1,1
993,-1416,-592,-1,-0.418079096,1,1
994,-381,-4727,-0.158683882,-1.968763015,1,1
995,-2397,285,-0.787709497,0.093657575,1,1
996,231,-812,0.079408732,-0.279133723,1,1
997,-2376,-65,-0.693317771,-0.018967027,1,1
998,38,96,0.716981132,1.811320755,1,1
999,-1374,-152,-0.503296703,-0.055677656,1,1
1000,-30,-65,-0.375,-0.8125,1,1
1001,-99,-3,-0.712230216,-0.021582734,1,1
1002,315,-88,1.96875,-0.55,1,1
1003,-441,-2391,-0.924528302,-5.012578616,1,1
1004,-1169,-17,-0.994047619,-0.014455782,1,1
1005,-59,-3,-0.797297297,-0.040540541,1,1
1006,-26,70,-0.159509202,0.429447853,1,1
1007,123,-1769,0.478599222,-6.883268482,1,1
1008,5725,-920,23.36734694,-3.755102041,1,1
1009,2046,-938,10.23,-4.69,1,1
1010,579,1591,1.375296912,3.779097387,1,1
1011,-730,295,-0.664845173,0.26867031,1,1
1012,547,563,0.525961538,0.541346154,1,1
1013,-2723,146,-0.843817787,0.04524326,1,1
1014,-992,803,-0.706552707,0.571937322,1,1
1015,-4024,1185,-0.949280491,0.279547063,1,1
1016,-624,-1585,-0.87394958,-2.219887955,1,1
1017,0,9,#DIV/0!,1,1,1
1018,3,53,0.021428571,0.378571429,1,1
1019,-1444,-696,-0.95,-0.457894737,1,1
1020,-1239,430,-0.815668203,0.283080974,1,1
1021,-1357,566,-0.9339298,0.389538885,1,1
1022,-1452,-108,-0.805771365,-0.059933407,1,1
1023,-2856,207,-0.896421846,0.064971751,1,1
1024,-2442,-165,-0.861071932,-0.058180536,1,1
1025,-2062,620,-0.820859873,0.246815287,1,1
1026,-1356,2597,-0.518943743,0.99387677,1,1
1027,595,436,7.345679012,5.382716049,1,1
1028,107,61,0.380782918,0.217081851,1,1
1029,-3867,220,-0.919400856,0.052306229,1,1
1030,-1668,-279,-0.613912403,-0.102686787,1,1
1031,886,561,22.15,14.025,1,1
1032,36,903,18,451.5,1,1
1033,-2936,929,-0.948626817,0.300161551,1,1
1034,-23,133,-0.070336391,0.406727829,1,1
1035,-2460,-341,-0.909090909,-0.12601626,1,1
1036,-899,100,-0.876218324,0.097465887,1,1
1037,-231,-70,-0.162333099,-0.049191848,1,1
1038,777,470,0.712844037,0.431192661,1,1
1039,798,-7,42,-0.368421053,1,1
1040,-1349,577,-0.962196862,0.411554922,1,1
1041,1730,541,6.653846154,2.080769231,1,1
1042,-689,234,-0.560162602,0.190243902,1,1
1043,2494,7,#DIV/0!,1,1,1
1044,482,-217,1.920318725,-0.864541833,1,1
1045,505,789,1.816546763,2.838129496,1,1
1046,1015,1300,23.60465116,30.23255814,1,1
1047,9133,-186,10.92464115,-0.222488038,1,1
1048,-1393,722,-0.889527458,0.461047254,1,1
1049,-1876,949,-0.869726472,0.439962911,1,1
1050,-619,845,-0.862116992,1.176880223,1,1
1051,-1932,347,-0.933333333,0.16763285,1,1
1052,-1086,130,-0.94025974,0.112554113,1,1
1053,-359,631,-0.43727162,0.768574909,1,1
1054,-660,24,-0.611111111,0.022222222,1,1
1055,2203,-22,88.12,-0.88,1,1
1056,1038,18,0.81030445,0.014051522,1,1
1057,254,671,2.396226415,6.330188679,1,1
1058,-1672,84,-0.720379147,0.036191297,1,1
1059,-446,416,-0.596256684,0.556149733,1,1
1060,-434,183,-0.452554745,0.190823775,1,1
1061,-183,410,-0.75308642,1.687242798,1,1
1062,117,961,11.7,96.1,1,1
1063,361,861,1.29390681,3.086021505,1,1
1064,-242,380,-0.840277778,1.319444444,1,1
1065,121,572,0.307106599,1.45177665,1,1
1066,-1611,824,-0.65408039,0.33455136,1,1
1067,-933,571,-0.75,0.459003215,1,1
1068,-1958,354,-0.826160338,0.149367089,1,1
1069,-788,964,-0.9088812,1.111880046,1,1
1070,523,-20,52.3,-2,1,1
1071,1459,-405,23.15873016,-6.428571429,1,1
1072,-1144,648,-0.861445783,0.487951807,1,1
1073,-679,668,-0.565833333,0.556666667,1,1
1074,-1573,595,-0.790452261,0.298994975,1,1
1075,53,-63,0.203065134,-0.24137931,1,1
1076,293,822,2.844660194,7.980582524,1,1
1077,536,-155,1.138004246,-0.329087049,1,1
1078,220,1618,0.237068966,1.743534483,1,1
1079,845,683,15.36363636,12.41818182,1,1
1080,1257,674,7.265895954,3.895953757,1,1
1081,52,65,#DIV/0!,1,1,1
1082,-99,217,-0.342560554,0.750865052,1,1
1083,-8,489,-0.006069803,0.371016692,1,1
1084,-205,601,-0.773584906,2.267924528,1,1
1085,-151,-7,-0.683257919,-0.031674208,1,1
1086,-125,1145,-0.12966805,1.187759336,1,1
1087,-1341,566,-0.816686967,0.344701583,1,1
1088,-1564,170,-0.878651685,0.095505618,1,1
1089,-340,447,-0.334316618,0.439528024,1,1
1090,845,826,0.991784038,0.969483568,1,1
1091,-797,567,-0.663613655,0.472106578,1,1
1092,-172,703,-0.119278779,0.487517337,1,1
1093,-1789,1438,-0.961827957,0.77311828,1,1
1094,-507,230,-0.678714859,0.30789826,1,1
1095,-663,161,-0.935119887,0.227080395,1,1
1096,2262,-182,83.77777778,-6.740740741,1,1
1097,2917,-524,43.53731343,-7.820895522,1,1
1098,-306,1102,-0.219669777,0.791098349,1,1
1099,833,195,0.721837088,0.16897747,1,1
1100,46,74,5.75,9.25,1,1
1101,-1417,-247,-0.952284946,-0.165994624,1,1
1102,180,-12,60,-4,1,1
1103,-910,-38,-0.95890411,-0.04004215,1,1
1104,-436,-105,-0.868525896,-0.209163347,1,1
1105,-1665,356,-0.936445444,0.200224972,1,1
1106,-2302,180,-0.966414777,0.075566751,1,1
1107,-967,117,-0.949901768,0.114931238,1,1
1108,-524,-572,-0.540763674,-0.590299278,1,1
1109,1822,219,303.6666667,36.5,1,1
1110,1365,424,52.5,16.30769231,1,1
1111,-1465,161,-0.797495917,0.087642896,1,1
1112,-1747,-288,-0.750752041,-0.123764504,1,1
1113,-1296,349,-0.774656306,0.208607292,1,1
1114,-703,205,-0.640838651,0.186873291,1,1
1115,-2068,270,-0.902662593,0.117852466,1,1
1116,-417,262,-0.372654155,0.234137623,1,1
1117,-751,563,-0.775826446,0.58161157,1,1
1118,-674,-240,-0.649325626,-0.231213873,1,1
1119,544,-482,1.75483871,-1.55483871,1,1
1120,351,-287,0.726708075,-0.594202899,1,1
1121,272,76,0.203745318,0.056928839,1,1
1122,-1444,1287,-0.836132021,0.74522293,1,1
1123,-676,877,-0.751946607,0.975528365,1,1
1124,1239,38,61.95,1.9,1,1
1125,1469,239,3.028865979,0.492783505,1,1
1126,419,0,46.55555556,0,1,1
1127,875,-20,6.782945736,-0.15503876,1,1
1128,889,1740,0.953862661,1.86695279,1,1
1129,-1127,461,-0.712839975,0.291587603,1,1
1130,-919,801,-0.706379708,0.615680246,1,1
1131,78,824,0.146616541,1.54887218,1,1
1132,594,63,0.4752,0.0504,1,1
1133,-1503,219,-0.632575758,0.092171717,1,1
1134,-492,614,-0.473988439,0.591522158,1,1
1135,1550,-4,193.75,-0.5,1,1
1136,318,-46,2.092105263,-0.302631579,1,1
1137,867,5,3.786026201,0.021834061,1,1
1138,4528,-75,25.01657459,-0.414364641,1,1
1139,108,-4,4,-0.148148148,1,1
1140,211,-18,3.637931034,-0.310344828,1,1
1141,3442,-3,14.77253219,-0.012875536,1,1
1142,1579,-9,13.73043478,-0.07826087,1,1
1143,2481,-92,25.06060606,-0.929292929,1,1
1144,6453,-69,36.87428571,-0.394285714,1,1
1145,3998,-39,62.46875,-0.609375,1,1
1146,2406,-58,4.036912752,-0.097315436,1,1
1147,1251,-6,69.5,-0.333333333,1,1
1148,37,184,0.074297189,0.369477912,1,1
1149,-833,522,-0.579679889,0.363256785,1,1
1150,462,37,2.2,0.176190476,1,1
1151,-2300,102,-0.831525669,0.036876356,1,1
1152,1137,306,13.37647059,3.6,1,1
1153,-1518,167,-0.784901758,0.086349535,1,1
1154,272,2109,0.232081911,1.799488055,1,1
1155,-593,325,-0.349646226,0.191627358,1,1
1156,-630,319,-0.77970297,0.39480198,1,1
1157,86,56,0.605633803,0.394366197,1,1
1158,907,62,25.19444444,1.722222222,1,1
1159,388,179,64.66666667,29.83333333,1,1
1160,2543,3,47.98113208,0.056603774,1,1
1161,-1820,778,-0.644475921,0.275495751,1,1
1162,-22,76,-0.349206349,1.206349206,1,1
1163,-66,159,-0.198198198,0.477477477,1,1
1164,673,10,29.26086957,0.434782609,1,1
1165,35,674,0.051775148,0.99704142,1,1
1166,290,-11,2.283464567,-0.086614173,1,1
1167,4849,-174,19.16600791,-0.687747036,1,1
1168,2154,-29,35.9,-0.483333333,1,1
1169,1019,-44,1.073761855,-0.046364594,1,1
1170,-140,-291,-0.433436533,-0.900928793,1,1
1171,207,-5,5.594594595,-0.135135135,1,1
1172,12,-20,0.040816327,-0.068027211,1,1
1173,1111,57,2.756823821,0.141439206,1,1
1174,-691,177,-0.54153605,0.138714734,1,1
1175,370,45,46.25,5.625,1,1
1176,-3793,167,-0.866773309,0.038162706,1,1
1177,1006,425,1.39142462,0.587828492,1,1
1178,-2294,1103,-0.895394223,0.430523029,1,1
1179,-1843,324,-0.818020417,0.143808256,1,1
1180,-125,173,-0.174337517,0.241283124,1,1
1181,-203,432,-0.401980198,0.855445545,1,1
1182,921,272,2.33164557,0.688607595,1,1
1183,54,-140,0.029933481,-0.077605322,1,1
1184,1231,-100,10.70434783,-0.869565217,1,1
1185,1971,-26,40.2244898,-0.530612245,1,1
1186,1862,77,14,0.578947368,1,1
1187,-1973,1436,-0.749335359,0.545385492,1,1
1188,-311,590,-0.362048894,0.686845169,1,1
1189,1874,-44,21.54022989,-0.505747126,1,1
1190,1508,150,8.617142857,0.857142857,1,1
1191,1453,33,3.64160401,0.082706767,1,1
1192,624,85,2.006430868,0.273311897,1,1
1193,2674,-10,1337,-5,1,1
1194,3930,-106,7.132486388,-0.192377495,1,1
1195,1459,-433,11.0530303,-3.28030303,1,1
1196,1169,-44,36.53125,-1.375,1,1
1197,815,-65,5.73943662,-0.457746479,1,1
1198,2198,300,2.453125,0.334821429,1,1
1199,1009,-15,67.26666667,-1,1,1
1200,1120,-13,20,-0.232142857,1,1
1201,1671,-36,7.665137615,-0.165137615,1,1
1202,3137,-85,18.34502924,-0.497076023,1,1
1203,2019,-19,69.62068966,-0.655172414,1,1
1204,2426,-183,10.10833333,-0.7625,1,1
1205,1848,-11,16.21052632,-0.096491228,1,1
1206,1145,54,81.78571429,3.857142857,1,1
1207,68,3,1.789473684,0.078947368,1,1
1208,771,-1,64.25,-0.083333333,1,1
1209,665,-11,1.471238938,-0.024336283,1,1
1210,1385,-19,57.70833333,-0.791666667,1,1
1211,1815,-98,11.56050955,-0.624203822,1,1
1212,363,-92,4.321428571,-1.095238095,1,1
1213,-374,-243,-0.493403694,-0.320580475,1,1
1214,-1793,340,-0.853403141,0.161827701,1,1
1215,-3724,-22,-0.968278731,-0.005720229,1,1
1216,-192,421,-0.151539069,0.332280979,1,1
1217,-2017,929,-0.812978638,0.374445788,1,1
1218,38,-3,#DIV/0!,1,1,1
1219,0,0,#DIV/0!,1,1,1
1220,1242,56,23.43396226,1.056603774,1,1
1221,9,-122,0.428571429,-5.80952381,1,1
1222,-1491,1534,-0.937735849,0.964779874,1,1
1223,-1787,262,-0.937565582,0.137460651,1,1
1224,103,953,0.100292113,0.927945472,1,1
1225,-4,1406,-0.004319654,1.518358531,1,1
1226,8,126,#DIV/0!,1,1,1
1227,30036,199,234.65625,1.5546875,1,1
1228,3965,51,180.2272727,2.318181818,1,1
1229,-295,363,-0.618448637,0.761006289,1,1
1230,298,315,0.392105263,0.414473684,1,1
1231,1906,273,3.326352531,0.476439791,1,1
1232,-5,573,-0.227272727,26.04545455,1,1
1233,-117,381,-1,3.256410256,1,1
1234,-3,480,-1,160,1,1
1235,-9,-7,-1,-0.777777778,1,1
1236,-17,-3,-1,-0.176470588,1,1
1237,-15,-7,-1,-0.466666667,1,1
1238,-1,-4,-1,-4,1,1
1239,-5,-3,-1,-0.6,1,1
1240,-8,-1,-1,-0.125,1,1
1241,-8,-1,-1,-0.125,1,1
1242,-51,-5,-1,-0.098039216,1,1
1243,-1,-2,-1,-2,1,1
1244,-1207,1764,-0.86152748,1.259100642,1,1
1245,0,3086,#DIV/0!,1,1,1
1246,-3,-3,-1,-1,1,1
1247,-5,3085,-1,617,1,1
1248,-2,-6,-1,-3,1,1
1249,-3,-2,-1,-0.666666667,1,1
1250,-4,-5,-1,-1.25,1,1
1251,-5,5,-0.416666667,0.416666667,1,1
1252,37,24,#DIV/0!,1,1,1
1253,-2,-1,-1,-0.5,1,1
1254,-13,-3,-1,-0.230769231,1,1
1255,-89,145,-1,1.629213483,1,1
1256,17,212,2.428571429,30.28571429,1,1
1257,1017,46,6.871621622,0.310810811,1,1
1258,1267,14,6.303482587,0.069651741,1,1
1259,-11,26,-0.785714286,1.857142857,1,1
1260,-17,17,-0.85,0.85,1,1
1261,-5,-4,-1,-0.8,1,1
1262,-12,11,-0.428571429,0.392857143,1,1
1263,0,-1,#DIV/0!,1,1,1
1264,-25,73,-0.446428571,1.303571429,1,1
1265,102,123,0.593023256,0.715116279,1,1
1266,-5,-1,-0.625,-0.125,1,1
1267,-1,-1,-1,-1,1,1
1268,20,81,20,81,1,1
1269,144,-6,2.823529412,-0.117647059,1,1
1270,512,2279,1.380053908,6.142857143,1,1
1271,0,2315,#DIV/0!,1,1,1
1272,17,1,1.7,0.1,1,1
1273,-2710,226,-0.850329463,0.070913084,1,1
1274,-1547,553,-0.9143026,0.326832151,1,1
1275,-141,-14,-0.952702703,-0.094594595,1,1
1276,0,-1,#DIV/0!,1,1,1
1277,831,-13,55.4,-0.866666667,1,1
1278,2,0,0.4,0,1,1
1279,-2754,60,-0.896192646,0.019524894,1,1
1280,-46,-323,-0.418181818,-2.936363636,1,1
1281,-3090,180,-0.955473098,0.055658627,1,1
1282,3289,-6,173.1052632,-0.315789474,1,1
1283,-735,94,-0.797180043,0.101952278,1,1
1284,-2757,-124,-0.758250825,-0.03410341,1,1
1285,-2669,-371,-0.971605388,-0.135056425,1,1
1286,1371,8,5.68879668,0.033195021,1,1
1287,318,495,0.30170778,0.469639469,1,1
1288,-1647,675,-0.819810851,0.335988054,1,1
1289,-1663,676,-0.877109705,0.356540084,1,1
1290,-1011,96,-0.866323907,0.082262211,1,1
1291,-1745,-102,-0.811627907,-0.04744186,1,1
1292,-1268,240,-0.862585034,0.163265306,1,1
1293,-4762,-309,-0.689046448,-0.04471133,1,1
1294,-867,296,-0.499711816,0.170605187,1,1
1295,-1221,177,-0.679087875,0.098442714,1,1
1296,-4091,453,-0.893426512,0.098929897,1,1
1297,87,-47,0.146464646,-0.079124579,1,1
1298,1344,503,1.401459854,0.524504692,1,1
1299,-5501,-275,-0.750272777,-0.037506819,1,1
1300,-1901,840,-0.653489172,0.288759024,1,1
1301,-3166,384,-0.81241981,0.098537336,1,1
1302,-2398,-468,-0.774547804,-0.151162791,1,1
1303,-1016,219,-0.747058824,0.161029412,1,1
1304,-791,196,-0.496235885,0.122961104,1,1
1305,0,-1,#DIV/0!,1,1,1
1306,-2246,526,-0.655575015,0.153531816,1,1
1307,-109,-361,-0.490990991,-1.626126126,1,1
1308,1348,-1080,15.6744186,-12.55813953,1,1
1309,-128,-172,-0.098234843,-0.13200307,1,1
1310,-2557,804,-0.945636095,0.297337278,1,1
1311,-1417,-12,-0.876856436,-0.007425743,1,1
1312,-924,140,-0.917576961,0.139026812,1,1
1313,-586,-700,-0.25247738,-0.30159414,1,1
1314,320,-635,4,-7.9375,1,1
1315,198,-450,0.237410072,-0.539568345,1,1
1316,-4292,207,-0.910865874,0.04393039,1,1
1317,-3,-1,-1,-0.333333333,1,1
1318,2318,-32,12.80662983,-0.17679558,1,1
1319,-3124,-60,-0.797549145,-0.015317845,1,1
1320,1211,-39,13.02150538,-0.419354839,1,1
1321,876,-109,2.780952381,-0.346031746,1,1
